Date,Company,Ticker,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,RSI,MACD,Signal_Line,SMA_20,BB_Std,BB_Upper,BB_Lower,ATR,OBV,SMA_50,SMA_200,Sentiment,Subjectivity,NewsCount
2015-01-14 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,247.5,249.5500030517578,242.6875,248.2875061035156,226.61341857910156,11398476,0.0,0.0,50.0,1.4218579150681876,0.663645657722071,249.09937591552733,11.195538972353544,271.4904538602344,226.70829797082024,4.634823390415728,22270772.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-01-15 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,250.5500030517578,253.7250061035156,249.6374969482422,250.3374938964844,228.48443603515625,7821308,0.0,0.0,50.0,2.040128175081094,0.9389421611938756,249.09937591552733,11.195538972353544,271.4904538602344,226.70829797082024,4.634823390415728,30092080.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-01-18 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,253.3125,255.0,250.7375030517578,251.1374969482422,229.2145843505859,4239492,0.0,0.0,50.0,2.5650965347746535,1.2641730359100312,249.09937591552733,11.195538972353544,271.4904538602344,226.70829797082024,4.634823390415728,34331572.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-01-19 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,252.5,256.75,250.5,255.2375030517578,232.95672607421875,8505804,0.0,0.0,74.67764191101124,3.2742306762990836,1.6661845639878416,249.09937591552733,11.195538972353544,271.4904538602344,226.70829797082024,4.634823390415728,42837376.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-01-20 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,256.8500061035156,258.23748779296875,254.5874938964844,254.9875030517578,232.72854614257812,6740612,0.0,0.0,74.14650684669863,3.7725639133760467,2.0874604338654827,249.09937591552733,11.195538972353544,271.4904538602344,226.70829797082024,4.728572300502224,36096764.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-01-21 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,256.25,258.125,254.6374969482422,255.3125,233.025146484375,6470680,0.0,0.0,71.74503499615484,4.145929437858797,2.4991542346641458,249.09937591552733,11.195538972353544,271.4904538602344,226.70829797082024,4.640180315290168,42567444.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-01-22 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,257.5,262.0,256.1000061035156,260.70001220703125,237.94236755371097,9987912,0.0,0.0,80.1478075923262,4.820978279107209,2.9635190435527585,249.09937591552733,11.195538972353544,271.4904538602344,226.70829797082024,4.841965811593184,52555356.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-01-26 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,260.75,269.4375,260.2250061035156,268.51251220703125,245.07289123535156,9962400,0.0,0.0,91.6035122925617,5.918142148699474,3.554443664582102,249.09937591552733,11.195538972353544,271.4904538602344,226.70829797082024,5.150000435965396,62517756.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-01-27 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,267.5,273.29998779296875,263.75,264.5874938964844,241.4904937744141,11364940,0.0,0.0,83.0755267681651,6.397193381883994,4.1229936080424805,249.09937591552733,11.195538972353544,271.4904538602344,226.70829797082024,5.562499999999992,51152816.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-01-28 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,268.75,275.1499938964844,265.25,273.75,249.8531951904297,20567616,0.0,0.0,84.58672299907815,7.43052810124766,4.784500506683517,249.09937591552733,11.195538972353544,271.4904538602344,226.70829797082024,5.889285496303005,71720432.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-01-29 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,273.63751220703125,273.63751220703125,266.0625,269.3374938964844,245.8258514404297,10570416,0.0,0.0,76.07687790855638,7.803447658289173,5.388289937004648,250.66562576293944,11.740755663015078,274.1471370889696,227.18411443690928,6.167856488909034,61150016.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-01 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,267.125,273.25,263.0874938964844,270.3999938964844,246.7956085205078,5710352,0.0,0.0,80.04192580835081,8.09145075673149,5.928922100950017,252.11937561035157,12.309584827393431,276.73854526513844,227.5002059555647,6.694642203194751,66860368.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-02 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,269.625,270.54998779296875,263.82501220703125,266.0249938964844,242.80252075195312,10200688,0.0,0.0,74.63925256857901,7.875881095890236,6.318313899938061,253.45625,12.294535320167984,278.045320640336,228.86717935966405,6.884819030761714,56659680.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-03 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,265.75,270.20001220703125,264.3125,266.92498779296875,243.6239318847656,6197512,0.0,0.0,75.01201582971586,7.689028241151362,6.592456768180722,255.02437438964844,11.885410567235564,278.79519552411955,231.2535532551773,7.038391113281248,62857192.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-04 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,268.75,273.20001220703125,267.5874938964844,269.125,245.6319122314453,8059148,0.0,0.0,72.28011211793921,7.630508850208571,6.800067184586292,256.6681243896484,11.416306274968818,279.5007369395861,233.8355118397108,6.874107360839839,70916340.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-05 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,269.25,269.73748779296875,262.51251220703125,263.375,240.3838348388672,6903120,0.0,0.0,62.91800040760613,7.039013500037356,6.847856447676506,257.77624969482423,10.901124430138877,279.578498555102,235.97400083454647,7.001784188406804,64013220.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-08 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,261.75,262.9375,258.625,260.0249938964844,237.32627868652344,5231896,0.0,0.0,58.382444920904796,6.228137584949991,6.723912675131203,258.58187408447264,10.406800949280747,279.39547598303415,237.76827218591114,7.0080337524414045,58781324.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-09 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,257.5,265.57501220703125,257.5,263.61248779296875,240.60057067871097,9275752,0.0,0.0,57.97616898934298,5.808041864473466,6.540738512999656,259.674373626709,9.668922369602761,279.0122183659145,240.33652888750345,7.138391767229351,68057076.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-10 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,264.5,266.20001220703125,263.25,264.6000061035156,241.501953125,4161588,0.0,0.0,59.027932829594455,5.491494918907506,6.3308897941812265,260.86249923706055,8.637354931388527,278.1372090998376,243.5877893742835,7.088393075125558,72218664.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-11 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,266.2749938964844,270.4750061035156,263.17498779296875,269.0,245.517822265625,5525740,0.0,0.0,61.94109960607407,5.53190357815339,6.17109255097566,262.2637489318848,7.4300620716752634,277.1238730752353,247.40362478853424,7.360715593610491,77744404.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-12 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,270.29998779296875,270.5,265.8999938964844,266.45001220703125,243.19041442871097,7714500,0.0,0.0,55.27764675037731,5.297103318258451,5.996294704432218,263.17187423706054,6.706659026289458,276.58519228963945,249.75855618448162,7.21160888671875,70029904.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-15 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,268.95001220703125,271.25,265.625,266.88751220703125,243.5897216796875,7388716,0.0,0.0,48.27494826270237,5.087677435796536,5.8145712507050815,263.9993751525879,6.026239650136358,276.0518544528606,251.94689585231518,6.955359322684152,77418620.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-17 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,266.88751220703125,270.73748779296875,264.26251220703125,268.70001220703125,245.24400329589844,5381692,0.0,0.0,54.5707325775989,5.010204993003924,5.653697999164851,264.8775009155273,5.287730100804169,275.45296111713566,254.30204071391898,6.735715593610491,82800312.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-18 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,268.5,271.2250061035156,265.95001220703125,269.95001220703125,246.3848571777344,4507004,0.0,0.0,44.87527101575966,4.992125956707639,5.521383590673409,265.61312637329104,4.884021307266406,275.38116898782386,255.84508375875822,6.358036586216518,87307316.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-19 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,270.75,272.4750061035156,267.125,268.26251220703125,244.84474182128903,6206024,0.0,0.0,48.435252549572176,4.786455760672595,5.374398024673247,266.27687683105466,4.22102319466499,274.7189232203846,257.8348304417247,6.191072736467634,81101292.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-22 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,269.2749938964844,270.38751220703125,265.5,266.875,243.5783233642578,5581564,0.0,0.0,44.91709872376304,4.460086903837237,5.1915358005060455,266.85500183105466,3.340180590039514,273.5353630111337,260.1746406509756,5.814287458147321,75519728.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-23 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,267.57501220703125,267.75,264.2749938964844,266.9125061035156,243.612548828125,5846288,0.0,0.0,51.462730107635046,4.156549546724364,4.9845385497497094,267.1656265258789,3.0102367152616902,273.1860999564023,261.1451530953555,5.582146780831473,81366016.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-24 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,267.5,268.70001220703125,262.5,263.11248779296875,240.1442718505859,4648524,0.0,0.0,44.264769613856224,3.5682319282392996,4.701277225447628,266.89562530517577,3.1231293004796807,273.14188390613515,260.6493667042164,5.604468209402902,76717492.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-25 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,263.4125061035156,264.0,258.7749938964844,259.5375061035156,236.88133239746097,12426944,0.0,0.0,36.15025088543912,2.7814519849314365,4.31731217734439,266.6431259155273,3.5008579750907565,273.6448418657088,259.6414099653458,5.529466901506696,64290548.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-02-26 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,261.36248779296875,264.63751220703125,261.36248779296875,263.5,240.4979705810547,10261784,0.0,0.0,50.1904035849425,2.4494278731143027,3.9437353164983726,266.13062591552733,3.137066857849062,272.40475963122543,259.85649219982923,5.377683367047991,74552332.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-03-01 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,270.0874938964844,274.75,267.0,270.63751220703125,247.01234436035156,14385232,0.0,0.0,64.49301878189809,2.730755507173285,3.7011393546333555,266.1956268310547,3.219399260392955,272.6344253518406,259.7568283102688,5.841969081333706,88937564.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-03-02 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,271.61248779296875,273.0,269.26251220703125,270.8374938964844,247.1949157714844,6029348,0.0,0.0,60.872843907094314,2.936002130085569,3.5481119097237985,266.2175018310547,3.250803604926882,272.71910904090845,259.7158946212009,5.532145908900669,94966912.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-03-03 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,276.25,277.32501220703125,265.0,266.32501220703125,243.0763397216797,12277624,0.0,0.0,52.34694902854372,2.703379125743311,3.3791653529277013,266.23250274658204,3.2505607298065033,272.73362420619503,259.73138128696905,6.201788766043527,82689288.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-03-04 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,266.25,272.5,265.625,271.2749938964844,247.5941925048828,9702452,0.0,0.0,53.04959316667281,2.8851872300384684,3.280369728349855,266.4500030517578,3.4393834354689625,273.3287699226957,259.5712361808199,6.171430315290179,92391740.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-03-08 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,269.26251220703125,270.45001220703125,264.0,264.75,241.63877868652344,5755808,0.0,0.0,47.94062542051818,2.4742375168174817,3.1191432860433803,266.2312530517578,3.3991886056610894,273.02963026308,259.4328758404356,6.362500871930804,86635932.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-03-09 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,265.5,265.5625,261.25,263.13751220703125,240.1670684814453,5134836,0.0,0.0,45.58303378864127,1.9954404244922443,2.8944027137331534,266.21937866210936,3.4100888339743216,273.039556330058,259.3992009941607,6.268750871930804,81501096.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-03-10 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,262.7250061035156,265.4750061035156,262.5,264.11248779296875,241.05697631835935,5465536,0.0,0.0,44.48779514739402,1.675350265856423,2.6505922241578075,266.4237533569336,3.130315415825178,272.684384188584,260.16312252528326,6.0187530517578125,86966632.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-03-11 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,265.0249938964844,265.9750061035156,262.7749938964844,263.6499938964844,240.6348114013672,7530836,0.0,0.0,42.28410219839119,1.3685809673099243,2.394189972788231,266.4256286621094,3.1285533447367735,272.68273535158295,260.1685219726358,5.870540073939732,79435796.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-03-12 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,265.0,266.0,258.6499938964844,260.6625061035156,237.90817260742188,5426780,0.0,0.0,40.97920163668753,0.8743201719462377,2.0902160126198326,266.2287536621094,3.3644782435322473,272.9577101491739,259.4997971750449,6.013397216796875,74009016.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-03-15 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,261.25,264.4750061035156,260.625,262.88751220703125,239.93893432617188,5348772,0.0,0.0,45.359328650823414,0.6546084097970493,1.803094492055276,265.9231292724609,3.3770940951133173,272.67731746268754,259.1689410822343,5.939289637974331,79357788.0,259.25750122070315,260.8349380493164,0.0,0.5,0.0
2015-03-16 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,265.0,266.4750061035156,260.7124938964844,264.51251220703125,241.4221038818359,5369304,0.0,0.0,47.306397883013624,0.6046392695399732,1.5634034475522156,265.8262542724609,3.38895314983516,272.60416057213126,259.04834797279057,6.102682931082589,84727092.0,259.7875015258789,260.8349380493164,0.0,0.5,0.0
2015-03-17 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,265.0375061035156,267.9750061035156,263.29998779296875,265.88751220703125,242.6770172119141,5148332,0.0,0.0,53.29380706894204,0.6682857919079197,1.3843799164233566,265.77625427246096,3.3798361040505993,272.5359264805622,259.01658206435974,5.993754795619419,89875424.0,260.2787518310547,260.8349380493164,0.0,0.5,0.0
2015-03-18 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,267.75,268.45001220703125,262.17498779296875,263.04998779296875,240.0872039794922,5373572,0.0,0.0,54.24341700198277,0.4841802844715062,1.2043399900329865,265.49375305175784,3.358654017514027,272.2110610867859,258.7764450167298,6.068756103515625,84501852.0,260.7540014648437,260.8349380493164,0.0,0.5,0.0
2015-03-19 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,262.75,264.875,261.48748779296875,263.9750061035156,240.93145751953125,6483236,0.0,0.0,50.619304803004184,0.40821098821055557,1.0451141896685003,265.195002746582,3.2035661963611006,271.6021351393042,258.78787035385983,5.946435110909598,90985088.0,261.32225158691404,260.8349380493164,0.0,0.5,0.0
2015-03-22 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,263.98748779296875,264.8500061035156,261.5,261.9375,239.07180786132812,5446740,0.0,0.0,36.91725086137744,0.1815028078030423,0.8723919132954088,264.87875213623045,3.1969995143306043,271.27275116489164,258.48475310756925,5.382149832589286,85538348.0,261.83600158691405,260.8349380493164,0.0,0.5,0.0
2015-03-23 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,260.82501220703125,264.25,258.86248779296875,259.48748779296875,236.835693359375,8973564,0.0,0.0,34.014062168228506,-0.19362853875009023,0.6591878228863091,264.5093765258789,3.3759776038546936,271.2613317335883,257.7574213181695,5.500008719308036,76564784.0,262.2015014648438,260.8349380493164,0.0,0.5,0.0
2015-03-24 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,260.01251220703125,261.67498779296875,257.7749938964844,258.5625,235.991455078125,10608900,0.0,0.0,37.83780940759753,-0.5591164713718513,0.41552696403467704,264.0918762207031,3.5736716295675275,271.23921947983814,256.9445329615681,4.898221697126116,65955884.0,262.49450134277345,260.8349380493164,0.0,0.5,0.0
2015-03-25 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,256.7250061035156,258.04998779296875,250.5249938964844,251.7375030517578,229.7622528076172,35800620,0.0,0.0,21.087686069212936,-1.3835399190535327,0.0557135874170351,263.52312698364256,4.518111332331925,272.5593496483064,254.4869043189787,4.98125784737723,30155264.0,262.6940014648437,260.8349380493164,0.0,0.5,0.0
2015-03-26 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,253.7375030517578,255.8874969482422,252.0249938964844,253.6625061035156,231.51918029785156,10840896,0.0,0.0,31.006434438570594,-1.8601273919510959,-0.32745460845659113,263.22937698364257,4.960232164064971,273.1498413117725,253.30891265551261,4.758043561662944,40996160.0,262.95050170898435,260.8349380493164,0.0,0.5,0.0
2015-03-29 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,255.0,259.75,253.1999969482422,259.2250061035156,236.5960998535156,6955144,0.0,0.0,44.09656029838376,-1.7685919089853428,-0.6156820685623415,263.01562728881834,5.039434648716196,273.0944965862507,252.93675799138595,4.917865208217074,47951304.0,263.31550170898436,260.8349380493164,0.0,0.5,0.0
2015-03-30 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,259.9750061035156,259.9750061035156,253.7124938964844,255.6750030517578,233.3560028076172,5962256,0.0,0.0,38.18694383190975,-1.959912307839204,-0.8845281164177141,262.2675018310547,4.958352498387791,272.1842068278303,252.3507968342791,5.152687072753902,41989048.0,263.4632516479492,260.8349380493164,0.0,0.5,0.0
2015-03-31 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,256.5249938964844,259.2124938964844,253.25,258.3125,235.76329040527344,3844196,0.0,0.0,42.95613609032307,-1.8770734072769528,-1.083037174589562,261.6412521362305,4.596757623551332,270.83476738333314,252.44773688912784,5.350007193429126,45833244.0,263.62275177001953,260.8349380493164,0.0,0.5,0.0
2015-04-05 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,258.75,259.2124938964844,254.9499969482422,257.98748779296875,235.46661376953125,7151172,0.0,0.0,46.20296208376832,-1.816706884522489,-1.2297711165761473,261.22437591552733,4.527170035936679,270.2787159874007,252.17003584365398,5.129470825195308,38682072.0,263.75975158691404,260.8349380493164,0.0,0.5,0.0
2015-04-06 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,258.3125,259.54998779296875,255.9125061035156,258.1875,235.649169921875,6197072,0.0,0.0,42.92168397830683,-1.7327525737177325,-1.3303674080044645,260.57000122070315,3.9004296042333584,268.37086042916985,252.76914201223644,5.114290509905132,44879144.0,263.8187515258789,260.8349380493164,0.0,0.5,0.0
2015-04-07 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,260.01251220703125,260.61248779296875,257.51251220703125,258.88751220703125,236.28807067871097,4106144,0.0,0.0,41.28584801293507,-1.5913885065865543,-1.3825716277208826,260.27687683105466,3.7884423419275923,267.8537615149099,252.69999214719948,4.92410932268415,48985288.0,263.89675170898437,260.8349380493164,0.0,0.5,0.0
2015-04-08 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,259.5625,264.75,257.5,264.0249938964844,240.97708129882812,7002784,0.0,0.0,47.41586563907056,-1.052670102620425,-1.3165913227007913,260.32125091552734,3.8286962036601246,267.9786433228476,252.66385850820708,5.108036586216516,55988072.0,264.07100158691406,260.8349380493164,0.0,0.5,0.0
2015-04-09 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,263.25,263.25,258.7124938964844,260.6625061035156,237.90817260742188,6119324,0.0,0.0,46.73507050024164,-0.8868336829679038,-1.2306397947542138,260.1487518310547,3.7252144914444467,267.5991808139436,252.69832284816582,5.039284842354909,49868748.0,264.07025146484375,260.8349380493164,0.0,0.5,0.0
2015-04-12 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,260.0,261.57501220703125,258.70001220703125,259.70001220703125,237.02967834472656,4563236,0.0,0.0,44.159845377629956,-0.8235786372848679,-1.1492275632603448,259.95125274658204,3.633396197413291,267.21804514140865,252.68446035175546,5.002676827566963,45305512.0,263.89400146484377,260.8349380493164,0.0,0.5,0.0
2015-04-14 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,260.0,262.17498779296875,256.29998779296875,257.9125061035156,235.3981781005859,4893996,0.0,0.0,44.46355815591583,-0.9072274087562278,-1.1008275323595214,259.81375274658205,3.6570211645188344,267.1277950756197,252.49971041754438,5.183033534458703,40411516.0,263.76050170898435,260.8349380493164,0.0,0.5,0.0
2015-04-15 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,257.0,258.38751220703125,254.5,257.4125061035156,234.94183349609375,5610120,0.0,0.0,46.98403770695845,-1.002311461518616,-1.0811243181913404,259.5400024414063,3.619548356425116,266.7790991542565,252.30090572855605,5.075890677315846,34801396.0,263.4337518310547,260.8349380493164,0.0,0.5,0.0
2015-04-16 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,256.2749938964844,256.9624938964844,254.0124969482422,254.5625,232.3406219482422,4049012,0.0,0.0,44.494151884654094,-1.292736075655398,-1.123446669684152,259.04250183105466,3.583742646896144,266.209987124847,251.87501653726238,5.040177481515065,30752384.0,263.138251953125,260.8349380493164,0.0,0.5,0.0
2015-04-19 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,255.0,256.25,250.6499938964844,251.2749938964844,229.340087890625,5188880,0.0,0.0,49.294687222369376,-1.767795891847527,-1.252316514116827,258.31187591552737,3.6042719078020116,265.52041973113137,251.10333209992334,4.866070338657922,25563504.0,262.755751953125,260.8349380493164,0.0,0.5,0.0
2015-04-20 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,251.25,253.6000061035156,248.8999938964844,250.75,228.8609313964844,6510744,0.0,0.0,45.36040625917598,-2.161727786397421,-1.434198768572946,257.6968765258789,3.7974542853377216,265.29178509655435,250.10196795520346,4.9053573608398375,19052760.0,262.4502520751953,260.8349380493164,0.0,0.5,0.0
2015-04-21 00:00:00+00:00,HDFC Bank Ltd,HDFCBANK.NS,251.625,255.25,248.375,253.2749938964844,231.16549682617188,6765936,0.0,0.0,39.50615356958713,-2.2443047970927807,-1.596219974276913,257.16187591552733,3.615799714035608,264.39347534359854,249.93027648745613,4.928571428571423,25818696.0,262.1772521972656,260.8349380493164,0.0,0.5,0.0
