Company,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
Tata Consultancy Services Ltd,TCS.NS,2015-06-18 00:00:00+05:30,1257.5,1273.1500244140625,1254.0,1265.0250244140625,1012.050048828125,2165046,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-06-19 00:00:00+05:30,1267.5,1277.5,1263.550048828125,1274.7750244140625,1019.8501586914062,1999610,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-06-22 00:00:00+05:30,1273.5,1300.0,1273.5,1295.75,1036.630615234375,1102002,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-06-23 00:00:00+05:30,1300.0,1304.0,1283.5999755859375,1287.300048828125,1029.8702392578125,898318,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-06-24 00:00:00+05:30,1290.0,1293.949951171875,1279.425048828125,1285.1500244140625,1028.150634765625,1170246,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-06-25 00:00:00+05:30,1281.0,1286.5,1272.074951171875,1275.0,1020.0303344726562,1930992,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-06-26 00:00:00+05:30,1275.0999755859375,1298.175048828125,1275.0999755859375,1296.4000244140625,1037.1510009765625,1290102,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-06-29 00:00:00+05:30,1286.0,1302.0,1271.699951171875,1296.449951171875,1037.190673828125,1372756,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-06-30 00:00:00+05:30,1292.5,1294.375,1270.0,1275.4749755859375,1020.41015625,1549952,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-01 00:00:00+05:30,1281.949951171875,1304.0,1278.375,1296.550048828125,1037.2708740234375,1279708,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-02 00:00:00+05:30,1300.0,1301.4749755859375,1285.5250244140625,1288.875,1031.13037109375,1445880,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-03 00:00:00+05:30,1286.5250244140625,1305.0,1285.0,1301.949951171875,1041.5904541015625,963470,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-06 00:00:00+05:30,1290.1500244140625,1322.5,1290.1500244140625,1316.6500244140625,1053.3514404296875,1182338,0.0,0.0
