Company,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
HDFC Bank Ltd,HDFCBANK.NS,2015-04-15 00:00:00+05:30,260.0,262.17498779296875,256.29998779296875,257.9125061035156,235.39817810058594,4893996,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-04-16 00:00:00+05:30,257.0,258.38751220703125,254.5,257.4125061035156,234.94183349609375,5610120,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-04-17 00:00:00+05:30,256.2749938964844,256.9624938964844,254.0124969482422,254.5625,232.3406219482422,4049012,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-04-20 00:00:00+05:30,255.0,256.25,250.64999389648438,251.27499389648438,229.340087890625,5188880,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-04-21 00:00:00+05:30,251.25,253.60000610351562,248.89999389648438,250.75,228.86093139648438,6510744,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-04-22 00:00:00+05:30,251.625,255.25,248.375,253.27499389648438,231.16549682617188,6765936,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-04-23 00:00:00+05:30,255.0124969482422,256.04998779296875,251.52499389648438,253.375,231.25677490234375,9627828,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-04-24 00:00:00+05:30,254.72500610351562,254.75,250.08749389648438,251.6125030517578,229.64813232421875,7205244,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-04-27 00:00:00+05:30,251.7375030517578,253.125,249.0,251.3625030517578,229.4199981689453,7370704,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-04-28 00:00:00+05:30,249.8874969482422,252.8625030517578,247.52499389648438,251.1374969482422,229.21458435058594,7942108,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-04-29 00:00:00+05:30,251.0,252.375,247.0,248.28750610351562,226.61341857910156,7863564,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-04-30 00:00:00+05:30,247.75,248.75,244.7624969482422,247.1999969482422,225.6208038330078,15143684,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-04 00:00:00+05:30,248.5124969482422,252.375,248.0,250.2375030517578,228.3931884765625,3141448,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-05 00:00:00+05:30,249.7624969482422,250.97500610351562,246.46249389648438,246.91250610351562,225.3584442138672,5138004,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-06 00:00:00+05:30,246.875,246.875,241.375,242.64999389648438,221.468017578125,11007696,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-07 00:00:00+05:30,242.0,242.5,236.0500030517578,237.8249969482422,217.064208984375,11736664,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-08 00:00:00+05:30,240.375,246.9499969482422,238.85000610351562,245.5,224.06924438476562,11571932,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-11 00:00:00+05:30,246.5124969482422,248.1875,243.5124969482422,247.5749969482422,225.9630889892578,6731344,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-12 00:00:00+05:30,247.5,247.5,241.75,242.9875030517578,221.77606201171875,11107568,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-13 00:00:00+05:30,243.96249389648438,248.35000610351562,242.89999389648438,247.5625,225.95169067382812,7791848,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-14 00:00:00+05:30,247.25,248.71249389648438,243.5,247.7624969482422,226.1342315673828,4455188,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-15 00:00:00+05:30,248.72500610351562,249.3874969482422,246.0500030517578,247.52499389648438,225.91744995117188,8153624,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-18 00:00:00+05:30,249.0,253.0,248.0,252.46249389648438,230.42391967773438,5713304,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-19 00:00:00+05:30,251.58749389648438,254.5,249.52499389648438,251.8874969482422,229.89913940429688,4786348,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-20 00:00:00+05:30,252.41250610351562,256.70001220703125,252.3874969482422,256.01251220703125,233.66409301757812,4008840,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-21 00:00:00+05:30,256.0,257.5,253.77499389648438,256.17498779296875,233.8123321533203,3934380,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-22 00:00:00+05:30,256.17498779296875,257.25,254.58749389648438,256.07501220703125,233.7211151123047,4689536,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-25 00:00:00+05:30,257.1000061035156,257.75,254.39999389648438,255.8874969482422,233.54995727539062,4369060,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-26 00:00:00+05:30,256.11248779296875,257.54998779296875,254.5124969482422,256.8500061035156,234.42843627929688,4906344,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-27 00:00:00+05:30,255.9499969482422,260.0,255.35000610351562,259.5375061035156,236.88133239746094,3218592,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-28 00:00:00+05:30,259.76251220703125,260.92498779296875,255.5500030517578,257.3500061035156,234.88479614257812,9561160,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-05-29 00:00:00+05:30,257.48748779296875,263.5,256.7875061035156,262.63751220703125,239.710693359375,5058680,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-01 00:00:00+05:30,262.23748779296875,264.0,257.75,259.04998779296875,236.43638610839844,3841320,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-02 00:00:00+05:30,259.6000061035156,260.07501220703125,251.22500610351562,252.1999969482422,230.1843719482422,4726008,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-03 00:00:00+05:30,252.25,254.25,249.5,251.3874969482422,229.44277954101562,5824832,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-04 00:00:00+05:30,252.21249389648438,254.46249389648438,248.75,253.7375030517578,231.58766174316406,5557588,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-05 00:00:00+05:30,252.5625,254.625,250.625,252.9375,230.8574981689453,6753860,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-08 00:00:00+05:30,251.0625,253.0625,248.8874969482422,250.8625030517578,228.963623046875,3811996,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-09 00:00:00+05:30,251.25,251.5,249.27499389648438,250.46249389648438,228.59852600097656,6040260,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-10 00:00:00+05:30,249.5,254.75,249.25,253.89999389648438,231.73597717285156,7986248,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-11 00:00:00+05:30,254.39999389648438,254.6374969482422,248.6750030517578,250.0500030517578,228.2220458984375,9094176,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-12 00:00:00+05:30,250.25,252.71249389648438,247.53750610351562,252.28750610351562,230.26422119140625,6528344,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-15 00:00:00+05:30,250.5,253.4375,250.0,251.3000030517578,229.36293029785156,5999828,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-16 00:00:00+05:30,250.0,252.6125030517578,249.2624969482422,252.10000610351562,230.0930938720703,6010524,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-17 00:00:00+05:30,252.25,253.375,249.875,251.1750030517578,229.2488555908203,9686268,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-18 00:00:00+05:30,251.47500610351562,255.9499969482422,250.5625,254.89999389648438,232.6486358642578,8431716,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-19 00:00:00+05:30,256.20001220703125,258.73748779296875,253.28750610351562,257.625,235.1357879638672,3742324,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-22 00:00:00+05:30,258.0249938964844,264.2250061035156,257.125,261.7875061035156,238.93492126464844,5449652,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-23 00:00:00+05:30,263.0,265.29998779296875,260.625,263.0249938964844,240.06439208984375,5655180,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-24 00:00:00+05:30,263.5,264.45001220703125,260.67498779296875,261.45001220703125,238.62689208984375,6267396,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-25 00:00:00+05:30,262.0625,267.7124938964844,260.6625061035156,266.25,243.00787353515625,16573568,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-26 00:00:00+05:30,266.75,267.73748779296875,262.875,265.7124938964844,242.5172576904297,5647504,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-29 00:00:00+05:30,261.2250061035156,265.4375,257.625,264.1625061035156,241.1026153564453,6487836,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-06-30 00:00:00+05:30,263.0625,268.0,262.0,266.7875061035156,243.4984588623047,7290136,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-01 00:00:00+05:30,265.3374938964844,269.25,265.01251220703125,268.0874938964844,244.68496704101562,4971188,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-02 00:00:00+05:30,266.25,266.92498779296875,263.9125061035156,264.54998779296875,243.27113342285156,4483444,2.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-03 00:00:00+05:30,263.51251220703125,269.0375061035156,263.51251220703125,268.5625,246.96090698242188,4039288,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-06 00:00:00+05:30,266.01251220703125,271.25,265.0625,270.875,249.08738708496094,3267780,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-07 00:00:00+05:30,269.625,272.875,269.625,271.7124938964844,249.8574981689453,4141472,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-08 00:00:00+05:30,269.7749938964844,270.1499938964844,266.5,267.2124938964844,245.71945190429688,5400676,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-09 00:00:00+05:30,265.67498779296875,269.2250061035156,265.0249938964844,268.51251220703125,246.91493225097656,2797964,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-10 00:00:00+05:30,267.45001220703125,273.75,267.125,272.6875,250.75408935546875,4900088,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-13 00:00:00+05:30,271.25,276.4750061035156,271.25,274.0375061035156,251.99549865722656,7076084,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-14 00:00:00+05:30,273.875,275.4750061035156,271.5,272.9624938964844,251.00701904296875,5674116,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-15 00:00:00+05:30,273.25,275.36248779296875,272.70001220703125,274.17498779296875,252.12196350097656,3849404,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-16 00:00:00+05:30,274.70001220703125,279.75,274.5249938964844,278.67498779296875,256.2599792480469,7310424,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-17 00:00:00+05:30,279.8500061035156,280.4375,276.3999938964844,277.63751220703125,255.30599975585938,3510988,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-20 00:00:00+05:30,278.98748779296875,279.75,276.75,278.8125,256.3864440917969,4551268,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-21 00:00:00+05:30,279.13751220703125,282.0,273.2749938964844,274.51251220703125,252.43231201171875,11028136,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-22 00:00:00+05:30,274.1000061035156,279.26251220703125,272.1625061035156,278.6000061035156,256.1910095214844,7286400,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-23 00:00:00+05:30,278.2250061035156,279.17498779296875,275.0249938964844,276.9750061035156,254.6967010498047,5083172,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-24 00:00:00+05:30,275.7875061035156,278.75,275.125,276.9624938964844,254.68527221679688,4761008,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-27 00:00:00+05:30,275.9750061035156,276.125,267.5,273.9624938964844,251.92657470703125,3328572,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-28 00:00:00+05:30,273.5,278.4750061035156,273.11248779296875,277.125,254.83465576171875,6345672,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-29 00:00:00+05:30,276.2749938964844,279.4750061035156,276.26251220703125,277.0874938964844,254.80014038085938,3943032,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-30 00:00:00+05:30,276.75,279.25,275.2749938964844,277.63751220703125,255.30599975585938,9462188,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-07-31 00:00:00+05:30,278.8999938964844,280.25,275.75,277.9125061035156,255.5588836669922,5649500,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-03 00:00:00+05:30,278.1875,279.375,273.36248779296875,273.8500061035156,251.8230743408203,4345728,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-04 00:00:00+05:30,274.5249938964844,275.5,270.48748779296875,271.61248779296875,249.76559448242188,5390928,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-05 00:00:00+05:30,273.0375061035156,274.42498779296875,271.29998779296875,273.04998779296875,251.08741760253906,4122780,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-06 00:00:00+05:30,272.9750061035156,275.3374938964844,271.36248779296875,273.98748779296875,251.94949340820312,3743712,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-07 00:00:00+05:30,273.48748779296875,274.375,272.1499938964844,273.1625061035156,251.19090270996094,3227140,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-10 00:00:00+05:30,273.75,276.48748779296875,272.0,273.6625061035156,251.6506805419922,3954376,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-11 00:00:00+05:30,273.76251220703125,274.7124938964844,271.0625,273.67498779296875,251.6621551513672,2727688,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-12 00:00:00+05:30,272.1000061035156,273.7250061035156,266.92498779296875,267.61248779296875,246.0872802734375,6005740,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-13 00:00:00+05:30,269.25,270.67498779296875,266.6499938964844,269.38751220703125,247.71951293945312,3465052,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-14 00:00:00+05:30,270.7749938964844,275.9125061035156,269.9750061035156,275.45001220703125,253.29437255859375,3601660,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-17 00:00:00+05:30,274.76251220703125,275.45001220703125,268.95001220703125,272.875,250.92652893066406,2500212,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-18 00:00:00+05:30,272.8999938964844,274.0249938964844,269.61248779296875,271.5874938964844,249.74256896972656,1857316,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-19 00:00:00+05:30,271.2124938964844,271.75,268.75,270.4624938964844,248.70803833007812,3004576,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-20 00:00:00+05:30,267.0,271.1875,267.0,268.67498779296875,247.06436157226562,3044852,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-21 00:00:00+05:30,266.0,268.23748779296875,262.75,265.32501220703125,243.98382568359375,7758972,0.0,0.0
HDFC Bank Ltd,HDFCBANK.NS,2015-08-24 00:00:00+05:30,261.17498779296875,261.17498779296875,252.8125,254.7624969482422,234.27084350585938,14686328,0.0,0.0
