Company,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
ITC Ltd,ITC.NS,2015-01-01 00:00:00+05:30,245.06666564941406,245.93333435058594,244.0,244.76666259765625,173.04220581054688,2538978,0.0,0.0
ITC Ltd,ITC.NS,2015-01-02 00:00:00+05:30,244.8333282470703,246.76666259765625,244.8333282470703,245.53334045410156,173.584228515625,6599676,0.0,0.0
ITC Ltd,ITC.NS,2015-01-05 00:00:00+05:30,245.8000030517578,247.86666870117188,245.03334045410156,246.5,174.26760864257812,8238987,0.0,0.0
ITC Ltd,ITC.NS,2015-01-06 00:00:00+05:30,245.76666259765625,246.26666259765625,239.3333282470703,240.1666717529297,169.79013061523438,13093039,0.0,0.0
ITC Ltd,ITC.NS,2015-01-07 00:00:00+05:30,238.0,242.6666717529297,235.3333282470703,235.6999969482422,166.63235473632812,11960580,0.0,0.0
ITC Ltd,ITC.NS,2015-01-08 00:00:00+05:30,236.96665954589844,242.23333740234375,236.96665954589844,241.60000610351562,170.803466796875,8449164,0.0,0.0
ITC Ltd,ITC.NS,2015-01-09 00:00:00+05:30,242.06666564941406,243.89999389648438,235.39999389648438,237.93333435058594,168.21124267578125,10808512,0.0,0.0
ITC Ltd,ITC.NS,2015-01-12 00:00:00+05:30,238.3000030517578,240.89999389648438,237.39999389648438,238.56666564941406,168.6590118408203,9868950,0.0,0.0
ITC Ltd,ITC.NS,2015-01-13 00:00:00+05:30,238.93333435058594,241.13333129882812,238.1999969482422,240.06666564941406,169.71945190429688,11623503,0.0,0.0
ITC Ltd,ITC.NS,2015-01-14 00:00:00+05:30,239.8000030517578,239.8000030517578,230.73333740234375,231.86666870117188,163.9223175048828,16224852,0.0,0.0
ITC Ltd,ITC.NS,2015-01-15 00:00:00+05:30,235.39999389648438,239.93333435058594,233.93333435058594,238.60000610351562,168.6825714111328,16047717,0.0,0.0
ITC Ltd,ITC.NS,2015-01-16 00:00:00+05:30,238.96665954589844,241.3000030517578,236.23333740234375,240.06666564941406,169.71945190429688,10813588,0.0,0.0
ITC Ltd,ITC.NS,2015-01-19 00:00:00+05:30,240.0,241.1666717529297,237.3333282470703,239.1999969482422,169.10675048828125,6853234,0.0,0.0
ITC Ltd,ITC.NS,2015-01-20 00:00:00+05:30,239.39999389648438,247.89999389648438,238.73333740234375,247.39999389648438,174.90390014648438,12014673,0.0,0.0
ITC Ltd,ITC.NS,2015-01-21 00:00:00+05:30,248.63333129882812,248.63333129882812,232.8000030517578,235.13333129882812,166.23175048828125,32448214,0.0,0.0
ITC Ltd,ITC.NS,2015-01-22 00:00:00+05:30,235.3333282470703,239.86666870117188,232.56666564941406,233.76666259765625,165.26551818847656,29627575,0.0,0.0
ITC Ltd,ITC.NS,2015-01-23 00:00:00+05:30,235.63333129882812,237.3000030517578,232.53334045410156,232.96665954589844,164.70001220703125,16747498,0.0,0.0
ITC Ltd,ITC.NS,2015-01-27 00:00:00+05:30,233.3333282470703,240.6666717529297,232.89999389648438,240.10000610351562,169.74305725097656,25255861,0.0,0.0
ITC Ltd,ITC.NS,2015-01-28 00:00:00+05:30,240.0,242.3000030517578,238.36666870117188,241.53334045410156,170.75634765625,12317799,0.0,0.0
ITC Ltd,ITC.NS,2015-01-29 00:00:00+05:30,242.0,248.0,240.0,246.8000030517578,174.479736328125,21093768,0.0,0.0
ITC Ltd,ITC.NS,2015-01-30 00:00:00+05:30,246.6666717529297,248.0,242.43333435058594,245.6999969482422,173.70204162597656,13917157,0.0,0.0
ITC Ltd,ITC.NS,2015-02-02 00:00:00+05:30,244.6666717529297,246.13333129882812,239.60000610351562,240.43333435058594,169.9786834716797,8493861,0.0,0.0
